Address,Building Name,Zip Code,Bed,Bath,Avg SF,# Units,Mix %,Units Available Units,Units Available Percent,Avg Asking Rent/Unit,Avg Asking Rent/SF,Avg Effective Rent/Unit,Avg Effective Rent/SF,Concessions %,Year Built,Year Renovated,Units,Lande (Acres),Vacancy %,Washer/Dryer,Walk in Closet,Hardwood/Vinyl Floor,Walk Score,Transit Score,1 Mile Population,1 Mile Median Household Income,Miles from Domain,Miles from Downtown,
12430 Metric Blvd,Broadstone Crossing,78758,1,1,664,72,32.00%,5,6.90%,1085.00,1.63,1074.00,1.62,0.010,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,1,1,769,24,10.70%,0,0.00%,1135.00,1.48,1123.00,1.46,0.010,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,1,1,770,8,3.60%,2,25.00%,1230.00,1.60,1217.00,1.58,0.010,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,1,1,814,8,3.60%,0,0.00%,1205.00,1.48,1193.00,1.47,0.010,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,1,1,858,8,3.60%,0,0.00%,1165.00,1.36,1153.00,1.34,0.010,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,1,1,868,9,4.00%,0,0.00%,1340.00,1.54,1326.00,1.53,0.010,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,2,2,1114,60,26.70%,5,8.30%,1325.00,1.19,1325.00,1.19,0.000,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,2,2,1176,9,4.00%,0,0.00%,1640.00,1.39,1640.00,1.39,0.000,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,2,2,1211,9,4.00%,2,22.20%,1520.00,1.26,1520.00,1.26,0.000,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,2,2,1293,9,4.00%,1,11.10%,1475.00,1.14,1475.00,1.14,0.000,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
12430 Metric Blvd,Broadstone Crossing,78758,3,2,1484,9,4.00%,4,44.40%,1675.00,1.13,1675.00,1.13,0.000,2006,,225,10.25,8.40%,Yes but not in unit,1,0,66,33,15621,63421,2.84,12.27,
9001 Northgate Blvd,Avalon Palms Apartments,78758,0,1,450,8,2.30%,1,12.50%,725.00,1.61,718.00,1.60,0.010,1973,,352,7.51,1.40%,Yes in unit,1,1,70,47,25729,44080,4.08,8.81,
9001 Northgate Blvd,Avalon Palms Apartments,78758,1,1,680,200,56.80%,2,1.00%,840.00,1.24,750.00,1.10,0.107,1973,,352,7.51,1.40%,Yes in unit,1,1,70,47,25729,44080,4.08,8.81,
9001 Northgate Blvd,Avalon Palms Apartments,78758,2,2,980,144,40.90%,2,1.40%,1040.00,1.06,997.00,1.02,0.041,1973,,352,7.51,1.40%,Yes in unit,1,1,70,47,25729,44080,4.08,8.81,
9024 Northgate Blvd,Northgate Hills,78758,1,1,484,96,23.20%,4,4.20%,925.00,1.91,925.00,1.91,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
9024 Northgate Blvd,Northgate Hills,78758,1,1,584,98,23.70%,22,22.50%,925.00,1.58,925.00,1.58,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
9024 Northgate Blvd,Northgate Hills,78758,1,1,648,47,11.40%,11,23.40%,975.00,1.50,975.00,1.50,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
9024 Northgate Blvd,Northgate Hills,78758,1,1,748,15,3.60%,0,0.00%,1015.00,1.36,1015.00,1.36,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
9024 Northgate Blvd,Northgate Hills,78758,1,1,771,48,11.60%,2,4.20%,915.00,1.19,915.00,1.19,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
9024 Northgate Blvd,Northgate Hills,78758,2,1,816,48,11.60%,2,4.20%,1150.00,1.41,1150.00,1.41,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
9024 Northgate Blvd,Northgate Hills,78758,2,2,976,50,12.10%,0,0.00%,1285.00,1.32,1285.00,1.32,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
9024 Northgate Blvd,Northgate Hills,78758,2,2,1080,12,2.90%,0,0.00%,1385.00,1.28,1385.00,1.28,0.000,1984,,304,13.23,12.80%,Yes in unit,1,1,63,47,24541,44159,4.13,8.86,
2016 Park Bend Dr,Twenty 15 Apartment Homes,78758,1,1,491,72,25.00%,2,2.80%,819.00,1.67,815.00,1.66,0.005,1986,,288,10.91,7.60%,Yes in unit,0,0,54,34,17049,57075,2.25,12.43,
2016 Park Bend Dr,Twenty 15 Apartment Homes,78758,1,1,563,108,37.50%,6,5.60%,899.00,1.60,894.00,1.59,0.005,1986,,288,10.91,7.60%,Yes in unit,0,0,54,34,17049,57075,2.25,12.43,
2016 Park Bend Dr,Twenty 15 Apartment Homes,78758,1,1,676,36,12.50%,2,5.60%,1009.00,1.49,1004.00,1.48,0.005,1986,,288,10.91,7.60%,Yes in unit,0,0,54,34,17049,57075,2.25,12.43,
2016 Park Bend Dr,Twenty 15 Apartment Homes,78758,2,2,844,48,16.70%,6,12.50%,1239.00,1.47,1232.00,1.46,0.005,1986,,288,10.91,7.60%,Yes in unit,0,0,54,34,17049,57075,2.25,12.43,
2016 Park Bend Dr,Twenty 15 Apartment Homes,78758,2,2,996,24,8.30%,6,25.00%,1319.00,1.32,1312.00,1.32,0.005,1986,,288,10.91,7.60%,Yes in unit,0,0,54,34,17049,57075,2.25,12.43,
9971 Quail Blvd,A Country Place,78758,1,1,520,34,18.90%,9,26.50%,815.00,1.57,815.00,1.57,0.000,1985,,180,7.88,10.60%,Yes in unit,0,0,43,47,35589,42393,3.50,8.31,
9971 Quail Blvd,A Country Place,78758,1,1,658,33,18.30%,6,18.20%,865.00,1.31,865.00,1.31,0.000,1985,,180,7.88,10.60%,Yes in unit,0,0,43,47,35589,42393,3.50,8.31,
9971 Quail Blvd,A Country Place,78758,1,1,776,33,18.30%,2,6.10%,955.00,1.23,955.00,1.23,0.000,1985,,180,7.88,10.60%,Yes in unit,0,0,43,47,35589,42393,3.50,8.31,
9971 Quail Blvd,A Country Place,78758,2,1,860,30,16.70%,0,0.00%,1010.00,1.17,1010.00,1.17,0.000,1985,,180,7.88,10.60%,Yes in unit,0,0,43,47,35589,42393,3.50,8.31,
9971 Quail Blvd,A Country Place,78758,2,2,964,25,13.90%,2,8.00%,1055.00,1.09,1055.00,1.09,0.000,1985,,180,7.88,10.60%,Yes in unit,0,0,43,47,35589,42393,3.50,8.31,
9971 Quail Blvd,A Country Place,78758,2,2,1033,25,13.90%,0,0.00%,1095.00,1.06,1095.00,1.06,0.000,1985,,180,7.88,10.60%,Yes in unit,0,0,43,47,35589,42393,3.50,8.31,
8220 Research Blvd,Park at Crestview,78758,1,1,604,12,4.80%,2,16.70%,770.00,1.27,763.00,1.26,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,1,1,651,60,24.20%,12,20.00%,765.00,1.18,758.00,1.17,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,1,1,707,16,6.50%,0,0.00%,790.00,1.12,783.00,1.11,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,2,1,903,50,20.20%,5,10.00%,990.00,1.10,982.00,1.09,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,2,1,986,18,7.30%,2,11.10%,1030.00,1.04,1021.00,1.04,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,2,2,1150,19,7.70%,0,0.00%,1100.00,0.96,1091.00,0.95,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,2,2,965,39,15.70%,0,0.00%,1020.00,1.06,1011.00,1.05,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,2,2,1325,8,3.20%,0,0.00%,1275.00,0.96,1264.00,0.95,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,3,2,1165,1,0.40%,0,0.00%,1360.00,1.17,1348.00,1.16,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,3,2,1169,15,6.00%,0,0.00%,1343.00,1.15,1332.00,1.14,0.008,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8220 Research Blvd,Park at Crestview,78758,3,2,1428,10,4.00%,0,0.00%,1570.00,1.10,1557.00,1.09,0.009,1970,,248,13.50,8.50%,Yes but not in unit,0,0,71,54,23140,49780,6.02,7.04,
8600 Research Blvd,Autumn Chase,78758,0,1,385,40,47.60%,3,7.50%,725.00,1.88,719.00,1.87,0.008,1972,,84,3.26,4.80%,Yes but not in unit,0,1,77,44,27329,46156,4.54,7.47,
8600 Research Blvd,Autumn Chase,78758,1,1,545,12,14.30%,1,8.30%,850.00,1.56,847.00,1.55,0.004,1972,,84,3.26,4.80%,Yes but not in unit,0,1,77,44,27329,46156,4.54,7.47,
8600 Research Blvd,Autumn Chase,78758,1,1,603,10,11.90%,0,0.00%,895.00,1.48,891.00,1.48,0.004,1972,,84,3.26,4.80%,Yes but not in unit,0,1,77,44,27329,46156,4.54,7.47,
8600 Research Blvd,Autumn Chase,78758,2,1,646,17,20.20%,0,0.00%,986.00,1.53,982.00,1.52,0.004,1972,,84,3.26,4.80%,Yes but not in unit,0,1,77,44,27329,46156,4.54,7.47,
8600 Research Blvd,Autumn Chase,78758,2,1,748,5,6.00%,0,0.00%,1095.00,1.46,1090.00,1.46,0.004,1972,,84,3.26,4.80%,Yes but not in unit,0,1,77,44,27329,46156,4.54,7.47,
1809 Rundberg Ln W,Palo Santo,78758,1,1,425,72,100.00%,2,2.80%,795.00,1.87,792.00,1.86,0.005,1984,,72,1.56,2.80%,Yes but not in unit,0,1,38,46,26153,43292,4.46,9.18,
1804 W Rundberg Ln,Feliz,78758,1,1,537,24,18.50%,2,8.30%,805.00,1.50,800.00,1.49,0.006,1984,,130,4.31,7.70%,Yes in unit,1,1,48,45,26015,42802,4.42,9.15,
1804 W Rundberg Ln,Feliz,78758,1,1,577,46,35.40%,3,6.50%,841.00,1.46,836.00,1.45,0.006,1984,,130,4.31,7.70%,Yes in unit,1,1,48,45,26015,42802,4.42,9.15,
1804 W Rundberg Ln,Feliz,78758,1,1,660,20,15.40%,3,15.00%,875.00,1.33,869.00,1.32,0.006,1984,,130,4.31,7.70%,Yes in unit,1,1,48,45,26015,42802,4.42,9.15,
1804 W Rundberg Ln,Feliz,78758,2,1,787,20,15.40%,2,10.00%,991.00,1.26,985.00,1.25,0.006,1984,,130,4.31,7.70%,Yes in unit,1,1,48,45,26015,42802,4.42,9.15,
1804 W Rundberg Ln,Feliz,78758,2,1,876,10,7.70%,0,0.00%,1035.00,1.18,1028.00,1.17,0.006,1984,,130,4.31,7.70%,Yes in unit,1,1,48,45,26015,42802,4.42,9.15,
1804 W Rundberg Ln,Feliz,78758,2,2,1005,10,7.70%,0,0.00%,1125.00,1.12,1118.00,1.11,0.006,1984,,130,4.31,7.70%,Yes in unit,1,1,48,45,26015,42802,4.42,9.15,
1830 W Rundberg Ln,Lantana Trace,78758,0,1,450,8,14.30%,1,12.50%,785.00,1.74,777.00,1.73,0.010,1972,,56,1.55,3.60%,Yes but not in unit,0,0,54,46,25527,43132,4.41,9.14,
1830 W Rundberg Ln,Lantana Trace,78758,1,1,650,48,85.70%,1,2.10%,882.00,1.36,878.00,1.35,0.004,1972,,56,1.55,3.60%,Yes but not in unit,0,0,54,46,25527,43132,4.41,9.14,
1930 W Rundberg Ln,Iron Horse Flats,78758,1,1,510,60,30.00%,9,15.00%,834.00,1.64,812.00,1.59,0.026,1985,1999,200,6.63,13.00%,Yes in unit,1,0,41,48,21820,23968,2.77,8.96,
1930 W Rundberg Ln,Iron Horse Flats,78758,1,1,710,60,30.00%,6,10.00%,979.00,1.38,954.00,1.34,0.026,1985,1999,200,6.63,13.00%,Yes in unit,1,0,41,48,21820,23968,2.77,8.96,
1930 W Rundberg Ln,Iron Horse Flats,78758,2,1,875,40,20.00%,7,17.50%,1134.00,1.30,1134.00,1.30,0.000,1985,1999,200,6.63,13.00%,Yes in unit,1,0,41,48,21820,23968,2.77,8.96,
1930 W Rundberg Ln,Iron Horse Flats,78758,2,2,1000,40,20.00%,4,10.00%,1298.00,1.30,1298.00,1.30,0.000,1985,1999,200,6.63,13.00%,Yes in unit,1,0,41,48,21820,23968,2.77,8.96,
12178 Running Bird Ln,Duplexes at Walnut Creek,78758,2,1,821,23,20.50%,2,8.70%,1110.00,1.35,1107.00,1.35,0.003,1984,,112,2.20,2.70%,Yes in unit,0,1,50,34,16429,58169,2.55,12.20,
12178 Running Bird Ln,Duplexes at Walnut Creek,78758,2,2,861,22,19.60%,0,0.00%,1160.00,1.35,1157.00,1.34,0.003,1984,,112,2.20,2.70%,Yes in unit,0,1,50,34,16429,58169,2.55,12.20,
12178 Running Bird Ln,Duplexes at Walnut Creek,78758,2,2,888,23,20.50%,1,4.40%,1200.00,1.35,1197.00,1.35,0.003,1984,,112,2.20,2.70%,Yes in unit,0,1,50,34,16429,58169,2.55,12.20,
12178 Running Bird Ln,Duplexes at Walnut Creek,78758,3,2,968,22,19.60%,0,0.00%,1317.00,1.36,1314.00,1.36,0.002,1984,,112,2.20,2.70%,Yes in unit,0,1,50,34,16429,58169,2.55,12.20,
12178 Running Bird Ln,Duplexes at Walnut Creek,78758,3,2,1065,22,19.60%,0,0.00%,1448.00,1.36,1444.00,1.36,0.003,1984,,112,2.20,2.70%,Yes in unit,0,1,50,34,16429,58169,2.55,12.20,
1630 Rutland Dr,Meadows Edge,78758,1,1,595,75,31.30%,7,9.30%,828.00,1.39,824.00,1.38,0.005,1971,2006,240,12.46,11.70%,Yes but not in unit,1,0,48,44,25593,43045,2.87,9.77,
1630 Rutland Dr,Meadows Edge,78758,2,1,725,67,27.90%,3,4.50%,750.00,1.03,746.00,1.03,0.005,1971,2006,240,12.46,11.70%,Yes but not in unit,1,0,48,44,25593,43045,2.87,9.77,
1630 Rutland Dr,Meadows Edge,78758,2,1,746,19,7.90%,7,36.80%,826.00,1.11,822.00,1.10,0.005,1971,2006,240,12.46,11.70%,Yes but not in unit,1,0,48,44,25593,43045,2.87,9.77,
1630 Rutland Dr,Meadows Edge,78758,2,1,801,30,12.50%,1,3.30%,909.00,1.13,905.00,1.13,0.005,1971,2006,240,12.46,11.70%,Yes but not in unit,1,0,48,44,25593,43045,2.87,9.77,
1630 Rutland Dr,Meadows Edge,78758,2,1,828,3,1.30%,3,100.00%,808.00,0.98,804.00,0.97,0.005,1971,2006,240,12.46,11.70%,Yes but not in unit,1,0,48,44,25593,43045,2.87,9.77,
1630 Rutland Dr,Meadows Edge,78758,3,2,1041,46,19.20%,7,15.20%,1011.00,0.97,1006.00,0.97,0.005,1971,2006,240,12.46,11.70%,Yes but not in unit,1,0,48,44,25593,43045,2.87,9.77,
1711 Rutland Dr,Villas del Sol,78758,0,1,476,50,17.00%,1,2.00%,769.00,1.61,762.00,1.60,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,0,1,496,27,9.20%,0,0.00%,725.00,1.46,719.00,1.45,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,1,1,0,0,0.00%,0,0.00%,835.00,0.00,828.00,0.00,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,1,1,593,41,13.90%,1,2.40%,838.00,1.41,832.00,1.40,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,1,1,605,32,10.90%,1,3.10%,850.00,1.40,843.00,1.39,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,1,1,680,24,8.20%,0,0.00%,875.00,1.29,868.00,1.28,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,1,1,715,15,5.10%,1,6.70%,885.00,1.24,878.00,1.23,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,2,1,830,15,5.10%,1,6.70%,1210.00,1.46,1200.00,1.45,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,2,1,842,30,10.20%,2,6.70%,1125.00,1.34,1116.00,1.33,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,2,1,880,30,10.20%,1,3.30%,1105.00,1.26,1096.00,1.25,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,2,1,911,15,5.10%,0,0.00%,1165.00,1.28,1156.00,1.27,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1711 Rutland Dr,Villas del Sol,78758,2,2,985,15,5.10%,1,6.70%,1200.00,1.22,1190.00,1.21,0.008,1982,,294,6.47,3.10%,No,1,0,54,43,24996,43328,2.87,9.89,
1735 Rutland Dr,Vida,78758,0,1,450,32,20.00%,2,6.30%,795.00,1.77,795.00,1.77,0.000,1983,,160,6.43,7.50%,Yes in unit,1,1,59,42,24907,43637,2.63,9.77,
1735 Rutland Dr,Vida,78758,1,1,550,32,20.00%,2,6.30%,851.00,1.55,851.00,1.55,0.000,1983,,160,6.43,7.50%,Yes in unit,1,1,59,42,24907,43637,2.63,9.77,
1735 Rutland Dr,Vida,78758,1,1,645,24,15.00%,2,8.30%,950.00,1.47,950.00,1.47,0.000,1983,,160,6.43,7.50%,Yes in unit,1,1,59,42,24907,43637,2.63,9.77,
1735 Rutland Dr,Vida,78758,2,1,816,24,15.00%,2,8.30%,1080.00,1.32,1080.00,1.32,0.000,1983,,160,6.43,7.50%,Yes in unit,1,1,59,42,24907,43637,2.63,9.77,
1735 Rutland Dr,Vida,78758,2,1,875,32,20.00%,2,6.30%,1099.00,1.26,1099.00,1.26,0.000,1983,,160,6.43,7.50%,Yes in unit,1,1,59,42,24907,43637,2.63,9.77,
1735 Rutland Dr,Vida,78758,2,2,935,16,10.00%,2,12.50%,1197.00,1.28,1197.00,1.28,0.000,1983,,160,6.43,7.50%,Yes in unit,1,1,59,42,24907,43637,2.63,9.77,
11915 Stonehollow Dr,Folio,78758,1,1,602,49,8.10%,3,6.10%,1165.00,1.94,1165.00,1.94,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11915 Stonehollow Dr,Folio,78758,1,1,650,49,8.10%,8,16.30%,1206.00,1.86,1206.00,1.86,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11915 Stonehollow Dr,Folio,78758,1,1,740,99,16.30%,8,8.10%,1254.00,1.69,1254.00,1.69,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11915 Stonehollow Dr,Folio,78758,1,1,838,99,16.30%,3,3.00%,1416.00,1.69,1416.00,1.69,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11915 Stonehollow Dr,Folio,78758,2,1,912,117,19.30%,4,3.40%,1469.00,1.61,1469.00,1.61,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11915 Stonehollow Dr,Folio,78758,2,2,1069,57,9.40%,12,21.10%,1502.00,1.41,1502.00,1.41,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11915 Stonehollow Dr,Folio,78758,2,2,1209,112,18.50%,7,6.30%,1654.00,1.37,1654.00,1.37,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11915 Stonehollow Dr,Folio,78758,3,2,1352,24,4.00%,2,8.30%,1804.00,1.33,1804.00,1.33,0.000,1996,,606,36.06,7.80%,Yes in unit,0,0,45,38,19976,58841,2.47,12.47,
11701 Argonne Forest Trl,Ranchstone Garden Homes,78759,2,2,989,18,25.00%,4,22.20%,1430.00,1.45,1416.00,1.43,0.010,1985,,72,0.18,13.90%,Yes in unit,0,1,57,30,13336,72111,4.78,13.75,
11701 Argonne Forest Trl,Ranchstone Garden Homes,78759,3,2,1147,29,40.30%,4,13.80%,1573.00,1.37,1565.00,1.36,0.005,1985,,72,0.18,13.90%,Yes in unit,0,1,57,30,13336,72111,4.78,13.75,
11701 Argonne Forest Trl,Ranchstone Garden Homes,78759,3,2,1203,25,34.70%,2,8.00%,1548.00,1.29,1540.00,1.28,0.005,1985,,72,0.18,13.90%,Yes in unit,0,1,57,30,13336,72111,4.78,13.75,
8405 Bent Tree Rd,Bent Tree Apartments,78759,1,1,713,72,57.10%,1,1.40%,785.00,1.10,783.00,1.10,0.003,1979,,126,6.08,0.80%,Yes in unit,0,1,37,24,12921,72938,3.97,8.08,
8405 Bent Tree Rd,Bent Tree Apartments,78759,2,1,881,40,31.70%,0,0.00%,895.00,1.02,892.00,1.01,0.003,1979,,126,6.08,0.80%,Yes in unit,0,1,37,24,12921,72938,3.97,8.08,
8405 Bent Tree Rd,Bent Tree Apartments,78759,2,2,1024,14,11.10%,0,0.00%,1100.00,1.07,1097.00,1.07,0.003,1979,,126,6.08,0.80%,Yes in unit,0,1,37,24,12921,72938,3.97,8.08,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,1,1,737,48,18.80%,2,4.20%,1104.00,1.50,1097.00,1.49,0.006,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,1,1,797,48,18.80%,6,12.50%,1204.00,1.51,1197.00,1.50,0.006,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,1,1,846,8,3.10%,1,12.50%,1266.00,1.50,1258.00,1.49,0.006,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,2,1,939,16,6.30%,0,0.00%,1212.00,1.29,1205.00,1.28,0.006,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,2,1,1057,16,6.30%,0,0.00%,1189.00,1.12,1182.00,1.12,0.006,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,2,2,1082,48,18.80%,6,12.50%,1317.00,1.22,1309.00,1.21,0.006,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,2,2,1171,48,18.80%,6,12.50%,1511.00,1.29,1502.00,1.28,0.006,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8701 Bluffstone Cv,Canyon Resort at Great Hills,78759,3,2,1301,24,9.40%,6,25.00%,1562.00,1.20,1548.00,1.19,0.009,1997,,256,32.69,10.60%,Yes in unit,1,0,13,14,7818,78118,4.45,11.91,
8527 N Capital of Texas Hwy,Falls on Bull Creek,78759,0,1,508,27,7.90%,4,14.80%,1000.00,1.97,917.00,1.81,0.083,1983,,342,30.38,25.20%,Yes in unit,1,0,24,0,9433,78146,4.01,11.46,
8527 N Capital of Texas Hwy,Falls on Bull Creek,78759,1,1,702,152,44.40%,38,25.00%,1001.00,1.43,939.00,1.34,0.062,1983,,342,30.38,25.20%,Yes in unit,1,0,24,0,9433,78146,4.01,11.46,
8527 N Capital of Texas Hwy,Falls on Bull Creek,78759,2,2,963,156,45.60%,44,28.20%,1297.00,1.35,1189.00,1.24,0.083,1983,,342,30.38,25.20%,Yes in unit,1,0,24,0,9433,78146,4.01,11.46,
8527 N Capital of Texas Hwy,Falls on Bull Creek,78759,2,3,1260,7,2.00%,0,0.00%,1470.00,1.17,1348.00,1.07,0.083,1983,,342,30.38,25.20%,Yes in unit,1,0,24,0,9433,78146,4.01,11.46,
3201 Duval Rd,Mesa Verde,78759,1,1,658,116,32.40%,13,11.20%,1095.00,1.66,1095.00,1.66,0.000,1994,,358,20.57,10.90%,No,0,0,40,33,14412,73314,0.96,10.96,
3201 Duval Rd,Mesa Verde,78759,1,1,754,90,25.10%,11,12.20%,1092.00,1.45,1092.00,1.45,0.000,1994,,358,20.57,10.90%,No,0,0,40,33,14412,73314,0.96,10.96,
3201 Duval Rd,Mesa Verde,78759,1,1,850,34,9.50%,2,5.90%,1240.00,1.46,1240.00,1.46,0.000,1994,,358,20.57,10.90%,No,0,0,40,33,14412,73314,0.96,10.96,
3201 Duval Rd,Mesa Verde,78759,2,2,1070,80,22.30%,11,13.80%,1399.00,1.31,1341.00,1.25,0.042,1994,,358,20.57,10.90%,No,0,0,40,33,14412,73314,0.96,10.96,
3201 Duval Rd,Mesa Verde,78759,2,2,1222,38,10.60%,2,5.30%,1501.00,1.23,1438.00,1.18,0.042,1994,,358,20.57,10.90%,No,0,0,40,33,14412,73314,0.96,10.96,
3220 Duval Rd,The Barrington at Park Place,78759,0,1,375,24,4.10%,1,4.20%,818.00,2.18,814.00,2.17,0.005,1984,2012,588,21.77,1.70%,Yes in unit,1,1,11,29,14665,71668,1.38,11.38,
3220 Duval Rd,The Barrington at Park Place,78759,1,1,513,168,28.60%,3,1.80%,911.00,1.78,907.00,1.77,0.005,1984,2012,588,21.77,1.70%,Yes in unit,1,1,11,29,14665,71668,1.38,11.38,
3220 Duval Rd,The Barrington at Park Place,78759,1,1,607,72,12.20%,2,2.80%,973.00,1.60,968.00,1.60,0.005,1984,2012,588,21.77,1.70%,Yes in unit,1,1,11,29,14665,71668,1.38,11.38,
